snapshot_date,counting_datetime,count_type,facility_id,location_id,ndc11,product_ndc,gtin14,rxcui_scd,drug_name,dosage_form_name,route_name,pharm_classes,lot_number,expiration_date,qty_on_hand,base_unit,qty_on_order,par_level,reorder_point,safety_stock,avg_daily_usage_30d,days_on_hand,abc_class,is_controlled,dea_schedule,is_high_alert,shortage_status,shortage_reason,unit_cost,extended_value,last_count_variance,is_stockout
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-SICU,10962102630,10962-1026,00310962102632,1439367,Hydromorphone 1 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L477990,2028-12-04,7,EA,0,13,3,1,0.45,15.69,C,1,CII,1,Available,,2.6,18.2,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-SICU,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L911931,2027-01-29,6,EA,0,10,2,1,0.4,15.0,C,1,CIV,1,Available,,2.8,16.8,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-CVICU,10037100130,10037-1001,00310037100137,721063,Acetaminophen 325 MG,TABLET,ORAL,Analgesic,L408335,2027-05-15,39,EA,0,72,15,8,2.23,17.48,C,0,,0,Available,,0.04,1.56,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-CVICU,10148100430,10148-1004,00310148100438,516040,Heparin Sodium 5000 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Anticoagulant,L736175,2027-01-11,27,EA,0,35,9,5,1.31,20.57,B,0,,1,Available,,2.1,56.7,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-CVICU,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L543359,2027-05-31,11,EA,0,25,7,4,1.05,10.48,A,0,,0,Available,,9.2,101.2,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-CVICU,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L361845,2026-12-25,13,EA,0,19,6,3,1.0,13.03,A,0,,1,Available,,7.4,96.2,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-CVICU,10370101030,10370-1010,00310370101030,1517022,Furosemide 40 MG,TABLET,ORAL,Loop Diuretic,L952041,2027-07-18,12,EA,0,24,6,3,0.89,13.45,C,0,,0,Available,,0.06,0.72,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-CVICU,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L345034,2027-07-22,13,EA,0,15,4,2,0.58,22.51,C,0,,0,Available,,0.55,7.15,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-CVICU,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L481162,2027-07-24,8,EA,0,16,3,2,0.53,15.24,C,0,,0,Available,,0.09,0.72,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-CVICU,10703101930,10703-1019,00310703101933,930230,Lisinopril 10 MG,TABLET,ORAL,ACE Inhibitor,L458293,2028-08-26,13,EA,0,14,3,1,0.5,26.07,C,0,,0,Available,,0.05,0.65,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-CVICU,11073102930,11073-1029,00311073102933,1776468,Hydrocodone-Acetaminophen 5-325 MG,TABLET,ORAL,Opioid Combination,L495068,2027-10-15,6,EA,0,7,2,1,0.4,15.0,C,1,CII,1,Available,,0.22,1.32,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-CVICU,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L736834,2027-11-27,11,EA,0,13,2,1,0.4,27.5,C,1,CII,1,Available,,0.3,3.3,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-CVICU,11184103230,11184-1032,00311184103234,647859,Buprenorphine 0.3 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Partial Opioid Agonist,L441494,2028-01-25,6,EA,0,10,2,1,0.4,15.0,C,1,CIII,1,Available,,6.2,37.2,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-CVICU,11258103430,11258-1034,00311258103438,553043,Lorazepam 2 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L811818,2028-04-12,8,EA,0,10,2,1,0.4,20.0,C,1,CIV,1,Available,,3.1,24.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-CVICU,11295103530,11295-1035,00311295103535,1282167,Diazepam 5 MG,TABLET,ORAL,Benzodiazepine,L181194,2028-08-02,8,EA,0,9,2,1,0.4,20.0,C,1,CIV,0,Available,,0.11,0.88,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-CVICU,11332103630,11332-1036,00311332103632,1343983,Alprazolam 0.5 MG,TABLET,ORAL,Benzodiazepine,L549197,2028-11-21,9,EA,0,10,2,1,0.4,22.5,C,1,CIV,0,Available,,0.08,0.72,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,10000100030,10000-1000,00310000100030,1799706,Sodium Chloride 0.9%,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L147439,2028-01-20,33,EA,0,62,18,10,2.62,12.57,A,0,,0,Available,,1.85,61.05,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,10037100130,10037-1001,00310037100137,721063,Acetaminophen 325 MG,TABLET,ORAL,Analgesic,L683074,2027-12-26,42,EA,0,74,15,8,2.23,18.82,C,0,,0,Available,,0.04,1.68,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,10185100530,10185-1005,00310185100535,651033,Enoxaparin 40 MG/0.4ML,"INJECTION, SOLUTION",SUBCUTANEOUS,LMW Heparin,L807063,2028-03-21,27,EA,0,35,8,4,1.21,22.36,A,0,,1,Available,,8.75,236.25,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,10222100630,10222-1006,00310222100632,1169034,Cefazolin 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L230829,2027-10-26,16,EA,0,23,8,4,1.16,13.85,A,0,,0,Available,,4.6,73.6,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L111561,2027-02-05,12,EA,0,24,7,4,1.05,11.43,A,0,,0,Available,,9.2,110.4,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L132770,2028-02-04,17,EA,0,22,6,3,1.0,17.04,A,0,,1,Available,,7.4,125.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L624785,2026-11-04,10,EA,0,18,5,3,0.76,13.14,A,0,,1,Available,,26.4,264.0,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L186886,2027-03-10,10,EA,0,17,4,2,0.66,15.24,A,0,,0,Available,,11.3,113.0,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,10555101530,10555-1015,00310555101535,1841469,Famotidine 20 MG/2ML,INJECTION,INTRAVENOUS,H2 Antagonist,L149794,2027-10-25,10,EA,0,12,4,2,0.6,16.56,B,0,,0,Available,,1.95,19.5,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L669309,2028-09-16,9,EA,0,12,4,2,0.58,15.58,C,0,,0,Available,,0.55,4.95,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L948476,2028-06-01,8,EA,0,11,3,2,0.53,15.24,C,0,,0,Available,,0.09,0.72,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L672129,2026-12-16,4,EA,0,7,2,1,0.4,10.0,A,0,,1,Available,,22.5,90.0,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L393594,2028-10-01,6,EA,0,11,4,2,0.63,9.52,C,1,CII,1,Currently in Shortage,Discontinuation of the manufacture of the drug,1.3,7.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L701067,2027-03-21,6,EA,0,12,2,1,0.4,15.0,C,1,CII,1,Available,,0.3,1.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L524164,2027-02-22,6,EA,0,12,2,1,0.4,15.0,C,1,CIV,1,Available,,2.8,16.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,11332103630,11332-1036,00311332103632,1343983,Alprazolam 0.5 MG,TABLET,ORAL,Benzodiazepine,L792736,2027-11-30,3,EA,0,7,2,1,0.4,7.5,C,1,CIV,0,Available,,0.08,0.24,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-TELE,11406103830,11406-1038,00311406103836,622063,Tramadol 50 MG,TABLET,ORAL,Opioid Analgesic,L509015,2026-10-13,9,EA,0,10,2,1,0.4,22.5,C,1,CIV,0,Available,,0.14,1.26,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,10074100230,10074-1002,00310074100234,328689,Ondansetron 4 MG/2ML,INJECTION,INTRAVENOUS,5-HT3 Antagonist,L564754,2029-01-11,18,EA,0,31,11,6,1.63,11.06,B,0,,0,Available,,1.4,25.2,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,10222100630,10222-1006,00310222100632,1169034,Cefazolin 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L794181,2028-10-30,18,EA,0,35,8,4,1.16,15.58,A,0,,0,Available,,4.6,82.8,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,10333100930,10333-1009,00310333100933,332278,Ceftriaxone 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L333868,2026-12-19,9,EA,0,19,6,3,0.92,9.8,A,0,,0,Available,,5.1,45.9,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L315650,2026-10-08,10,EA,0,15,4,2,0.68,14.65,A,0,,0,Available,,6.8,68.0,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L228355,2028-10-10,9,EA,0,14,4,2,0.66,13.71,A,0,,0,Available,,11.3,101.7,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L327607,2028-11-12,10,EA,0,19,4,2,0.58,17.32,C,0,,0,Available,,0.55,5.5,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,10814102230,10814-1022,00310814102234,1102306,Norepinephrine 4 MG/4ML,"INJECTION, SOLUTION",INTRAVENOUS,Vasopressor,L142492,2027-10-30,5,EA,0,9,2,1,0.4,12.5,A,0,,1,Available,,14.6,73.0,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,10851102330,10851-1023,00310851102331,357634,Propofol 10 MG/ML,"INJECTION, EMULSION",INTRAVENOUS,General Anesthetic,L712920,2027-10-18,10,EA,0,12,2,1,0.4,25.0,B,0,,1,Available,,9.8,98.0,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L794428,2026-10-19,14,EA,0,18,4,2,0.63,22.22,C,1,CII,1,Currently in Shortage,Discontinuation of the manufacture of the drug,1.3,18.2,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,10962102630,10962-1026,00310962102632,1439367,Hydromorphone 1 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L622575,2027-01-18,12,EA,0,14,3,1,0.45,26.89,C,1,CII,1,Available,,2.6,31.2,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,11036102830,11036-1028,00311036102836,551924,Oxycodone 5 MG,TABLET,ORAL,Opioid Analgesic,L703853,2028-11-17,8,EA,0,12,2,1,0.4,20.0,C,1,CII,1,Available,,0.18,1.44,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,11073102930,11073-1029,00311073102933,1776468,Hydrocodone-Acetaminophen 5-325 MG,TABLET,ORAL,Opioid Combination,L682296,2028-11-06,6,EA,0,10,2,1,0.4,15.0,C,1,CII,1,Available,,0.22,1.32,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L933536,2028-12-22,7,EA,0,12,2,1,0.4,17.5,C,1,CII,1,Available,,0.3,2.1,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,11184103230,11184-1032,00311184103234,647859,Buprenorphine 0.3 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Partial Opioid Agonist,L150618,2028-12-11,9,EA,0,10,2,1,0.4,22.5,C,1,CIII,1,Available,,6.2,55.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330101,330101-ADC-MS,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L359559,2028-10-24,8,EA,0,11,2,1,0.4,20.0,C,1,CIV,1,Available,,2.8,22.4,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10000100030,10000-1000,00310000100030,1799706,Sodium Chloride 0.9%,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L765081,2028-08-18,146,EA,0,377,106,61,15.25,9.57,A,0,,0,Available,,1.85,270.1,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10037100130,10037-1001,00310037100137,721063,Acetaminophen 325 MG,TABLET,ORAL,Analgesic,L337641,2028-04-26,140,EA,0,252,90,51,12.96,10.8,C,0,,0,Available,,0.04,5.6,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10074100230,10074-1002,00310074100234,328689,Ondansetron 4 MG/2ML,INJECTION,INTRAVENOUS,5-HT3 Antagonist,L475151,2028-02-16,230,EA,0,300,66,37,9.46,24.33,B,0,,0,Available,,1.4,322.0,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10111100330,10111-1003,00310111100331,793613,Pantoprazole 40 MG,"INJECTION, POWDER",INTRAVENOUS,Proton Pump Inhibitor,L339560,2027-05-10,167,EA,0,228,57,32,8.23,20.28,A,0,,0,Available,,3.2,534.4,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10148100430,10148-1004,00310148100438,516040,Heparin Sodium 5000 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Anticoagulant,L451404,2027-01-13,102,EA,0,255,53,30,7.62,13.38,B,0,,1,Available,,2.1,214.2,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10185100530,10185-1005,00310185100535,651033,Enoxaparin 40 MG/0.4ML,"INJECTION, SOLUTION",SUBCUTANEOUS,LMW Heparin,L378299,2028-03-19,168,EA,0,215,49,28,7.01,23.95,A,0,,1,Available,,8.75,1470.0,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10222100630,10222-1006,00310222100632,1169034,Cefazolin 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L891967,2027-04-14,74,EA,0,155,46,26,6.71,11.03,A,0,,0,Available,,4.6,340.4,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L275785,2028-07-31,133,EA,0,199,42,24,6.1,21.8,A,0,,0,Available,,9.2,1223.6,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L995385,2028-09-05,59,EA,0,107,40,23,5.79,10.18,A,0,,1,Available,,7.4,436.6,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10333100930,10333-1009,00310333100933,332278,Ceftriaxone 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L670153,2027-02-03,37,EA,61,98,37,21,5.34,6.93,A,0,,0,Available,,5.1,188.7,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10370101030,10370-1010,00310370101030,1517022,Furosemide 40 MG,TABLET,ORAL,Loop Diuretic,L853174,2027-09-09,46,EA,0,102,36,20,5.18,8.87,C,0,,0,Available,,0.06,2.76,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10407101130,10407-1011,00310407101137,371466,Metoprolol Tartrate 5 MG/5ML,INJECTION,INTRAVENOUS,Beta Blocker,L924116,2026-10-29,38,EA,0,104,32,18,4.57,8.31,B,0,,0,Available,,2.95,112.1,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L986606,2027-04-21,73,EA,0,135,30,17,4.42,16.51,A,0,,1,Available,,26.4,1927.2,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L761569,2026-10-06,61,EA,0,97,27,15,3.96,15.38,A,0,,0,Available,,6.8,414.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L330343,2026-11-05,55,EA,0,98,26,15,3.81,14.43,A,0,,0,Available,,11.3,621.5,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10555101530,10555-1015,00310555101535,1841469,Famotidine 20 MG/2ML,INJECTION,INTRAVENOUS,H2 Antagonist,L558929,2028-06-29,61,EA,0,82,24,14,3.51,17.39,B,0,,0,Available,,1.95,118.95,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L375939,2027-04-14,51,EA,0,113,23,13,3.35,15.2,C,0,,0,Available,,0.55,28.05,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10629101730,10629-1017,00310629101739,1552729,Potassium Chloride 10 MEQ,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L241345,2029-01-13,48,EA,0,75,22,12,3.2,14.99,B,0,,1,Available,,3.4,163.2,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L330633,2027-11-18,71,EA,0,101,21,12,3.05,23.28,C,0,,0,Available,,0.09,6.39,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10703101930,10703-1019,00310703101933,930230,Lisinopril 10 MG,TABLET,ORAL,ACE Inhibitor,L991966,2028-12-12,56,EA,0,78,20,11,2.9,19.33,C,0,,0,Available,,0.05,2.8,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10740102030,10740-1020,00310740102030,1340561,Aspirin 81 MG,"TABLET, DELAYED RELEASE",ORAL,Antiplatelet,L418241,2028-10-18,37,EA,0,59,19,10,2.75,13.48,C,0,,0,Available,,0.02,0.74,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10777102130,10777-1021,00310777102137,794629,Apixaban 5 MG,TABLET,ORAL,Direct Oral Anticoagulant,L927238,2026-11-06,29,EA,0,45,17,9,2.44,11.89,B,0,,1,Available,,7.9,229.1,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10814102230,10814-1022,00310814102234,1102306,Norepinephrine 4 MG/4ML,"INJECTION, SOLUTION",INTRAVENOUS,Vasopressor,L451890,2028-03-25,24,EA,0,55,16,9,2.29,10.49,A,0,,1,Available,,14.6,350.4,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10851102330,10851-1023,00310851102331,357634,Propofol 10 MG/ML,"INJECTION, EMULSION",INTRAVENOUS,General Anesthetic,L531047,2027-09-01,39,EA,0,70,14,8,2.13,18.27,B,0,,1,Available,,9.8,382.2,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L761151,2026-12-27,18,EA,0,38,12,7,1.83,9.84,A,0,,1,Available,,22.5,405.0,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L606109,2027-12-29,38,EA,0,86,25,14,3.66,10.38,C,1,CII,1,Currently in Shortage,Discontinuation of the manufacture of the drug,1.3,49.4,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10962102630,10962-1026,00310962102632,1439367,Hydromorphone 1 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L889230,2026-10-08,47,EA,0,64,18,10,2.59,18.13,C,1,CII,1,Available,,2.6,122.2,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,10999102730,10999-1027,00310999102739,296745,Morphine Sulfate 4 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L961011,2028-06-10,48,EA,0,76,17,9,2.44,19.67,C,1,CII,1,Available,,2.2,105.6,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,11036102830,11036-1028,00311036102836,551924,Oxycodone 5 MG,TABLET,ORAL,Opioid Analgesic,L541110,2028-08-24,44,EA,0,59,16,9,2.29,19.23,C,1,CII,1,Available,,0.18,7.92,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,11073102930,11073-1029,00311073102933,1776468,Hydrocodone-Acetaminophen 5-325 MG,TABLET,ORAL,Opioid Combination,L256567,2028-08-28,27,EA,0,62,13,7,1.98,13.62,C,1,CII,1,Available,,0.22,5.94,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L689888,2028-11-07,12,EA,0,18,5,3,0.76,15.74,C,1,CII,1,Available,,0.3,3.6,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,11147103130,11147-1031,00311147103137,1805098,Ketamine 500 MG/10ML,"INJECTION, SOLUTION",INTRAVENOUS,General Anesthetic,L749829,2026-12-20,22,EA,0,35,7,4,1.07,20.61,B,1,CIII,1,Available,,8.4,184.8,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,11184103230,11184-1032,00311184103234,647859,Buprenorphine 0.3 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Partial Opioid Agonist,L736274,2028-08-12,13,EA,0,15,4,2,0.61,21.31,C,1,CIII,1,Available,,6.2,80.6,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L744481,2026-10-11,34,EA,0,51,16,9,2.29,14.86,C,1,CIV,1,Available,,2.8,95.2,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,11258103430,11258-1034,00311258103438,553043,Lorazepam 2 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L218849,2028-05-12,22,EA,0,43,14,8,2.13,10.3,C,1,CIV,1,Available,,3.1,68.2,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,11295103530,11295-1035,00311295103535,1282167,Diazepam 5 MG,TABLET,ORAL,Benzodiazepine,L178417,2026-12-20,16,EA,0,19,6,3,0.91,17.49,C,1,CIV,0,Available,,0.11,1.76,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,11332103630,11332-1036,00311332103632,1343983,Alprazolam 0.5 MG,TABLET,ORAL,Benzodiazepine,L126304,2027-02-05,16,EA,0,23,5,3,0.76,20.98,C,1,CIV,0,Available,,0.08,1.28,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,330102,330102-PHARM-MAIN,11369103730,11369-1037,00311369103739,1167174,Phenobarbital 65 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Barbiturate,L552708,2026-10-20,14,EA,0,15,3,1,0.46,30.6,C,1,CIV,0,Available,,4.9,68.6,0,0
