snapshot_date,counting_datetime,count_type,facility_id,location_id,ndc11,product_ndc,gtin14,rxcui_scd,drug_name,dosage_form_name,route_name,pharm_classes,lot_number,expiration_date,qty_on_hand,base_unit,qty_on_order,par_level,reorder_point,safety_stock,avg_daily_usage_30d,days_on_hand,abc_class,is_controlled,dea_schedule,is_high_alert,shortage_status,shortage_reason,unit_cost,extended_value,last_count_variance,last_restocked_at,is_stockout
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-SICU,10407101130,10407-1011,00310407101137,371466,Metoprolol Tartrate 5 MG/5ML,INJECTION,INTRAVENOUS,Beta Blocker,L383405,2026-09-29,14,EA,0,25,5,3,0.79,17.78,B,0,,0,Available,,2.95,41.3,1,2026-08-07,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-SICU,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L120467,2028-09-17,16,EA,0,21,4,2,0.68,23.44,A,0,,0,Available,,6.8,108.8,2,2026-07-29,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-SICU,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L417898,2026-12-16,11,EA,0,12,4,2,0.58,19.05,C,0,,0,Available,,0.55,6.05,0,2026-07-27,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-SICU,10740102030,10740-1020,00310740102030,1340561,Aspirin 81 MG,"TABLET, DELAYED RELEASE",ORAL,Antiplatelet,L534284,2028-01-29,7,EA,0,10,3,1,0.47,14.81,C,0,,0,Available,,0.02,0.14,-1,2026-08-10,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-SICU,10777102130,10777-1021,00310777102137,794629,Apixaban 5 MG,TABLET,ORAL,Direct Oral Anticoagulant,L836288,2027-07-26,6,EA,0,8,2,1,0.42,14.29,B,0,,1,Available,,7.9,47.4,-2,2026-08-08,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-SICU,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L981428,2026-11-16,4,EA,0,7,2,1,0.4,10.0,A,0,,1,Available,,22.5,90.0,2,2026-07-25,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-SICU,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L223498,2027-12-03,19,EA,0,21,4,2,0.63,30.16,C,1,CII,1,Available,,1.3,24.7,0,2026-08-01,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-SICU,10999102730,10999-1027,00310999102739,296745,Morphine Sulfate 4 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L892237,2028-04-17,8,EA,0,11,2,1,0.42,19.05,C,1,CII,1,Available,,2.2,17.6,0,2026-08-07,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-SICU,11258103430,11258-1034,00311258103438,553043,Lorazepam 2 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L819276,2028-03-08,6,EA,0,8,2,1,0.4,15.0,C,1,CIV,1,Available,,3.1,18.6,1,2026-08-04,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-SICU,11406103830,11406-1038,00311406103836,622063,Tramadol 50 MG,TABLET,ORAL,Opioid Analgesic,L180774,2027-11-15,7,EA,0,12,2,1,0.4,17.5,C,1,CIV,0,Available,,0.14,0.98,0,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-CVICU,10111100330,10111-1003,00310111100331,793613,Pantoprazole 40 MG,"INJECTION, POWDER",INTRAVENOUS,Proton Pump Inhibitor,L568787,2028-03-31,15,EA,0,31,9,5,1.42,10.58,A,0,,0,Available,,3.2,48.0,0,2026-07-26,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-CVICU,10148100430,10148-1004,00310148100438,516040,Heparin Sodium 5000 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Anticoagulant,L469339,2026-11-01,37,EA,0,44,9,5,1.31,28.19,B,0,,1,Available,,2.1,77.7,0,2026-07-30,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-CVICU,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L927041,2026-12-26,18,EA,0,26,7,4,1.05,17.14,A,0,,0,Available,,9.2,165.6,0,2026-07-24,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-CVICU,10333100930,10333-1009,00310333100933,332278,Ceftriaxone 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L185193,2027-04-11,22,EA,0,30,6,3,0.92,23.95,A,0,,0,Available,,5.1,112.2,0,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-CVICU,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L891985,2028-03-08,11,EA,0,20,5,3,0.76,14.45,A,0,,1,Available,,26.4,290.4,-1,2026-08-01,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-CVICU,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L161473,2027-12-02,9,EA,0,11,3,2,0.53,17.14,C,0,,0,Available,,0.09,0.81,0,2026-08-01,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-CVICU,10703101930,10703-1019,00310703101933,930230,Lisinopril 10 MG,TABLET,ORAL,ACE Inhibitor,L647584,2027-11-20,7,EA,0,9,3,1,0.5,14.04,C,0,,0,Available,,0.05,0.35,0,2026-08-05,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-CVICU,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L246506,2027-02-05,11,EA,0,15,4,2,0.63,17.46,C,1,CII,1,Available,,1.3,14.3,0,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-CVICU,10999102730,10999-1027,00310999102739,296745,Morphine Sulfate 4 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L792082,2027-09-19,6,EA,0,12,2,1,0.42,14.29,C,1,CII,1,Available,,2.2,13.2,0,2026-08-10,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-CVICU,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L566701,2026-12-30,7,EA,0,11,2,1,0.4,17.5,C,1,CII,1,Available,,0.3,2.1,0,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-CVICU,11147103130,11147-1031,00311147103137,1805098,Ketamine 500 MG/10ML,"INJECTION, SOLUTION",INTRAVENOUS,General Anesthetic,L492498,2028-05-12,6,EA,0,9,2,1,0.4,15.0,B,1,CIII,1,Available,,8.4,50.4,2,2026-08-08,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-CVICU,11184103230,11184-1032,00311184103234,647859,Buprenorphine 0.3 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Partial Opioid Agonist,L531696,2028-05-24,6,EA,0,10,2,1,0.4,15.0,C,1,CIII,1,Available,,6.2,37.2,-2,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-CVICU,11369103730,11369-1037,00311369103739,1167174,Phenobarbital 65 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Barbiturate,L419628,2028-09-26,5,EA,0,9,2,1,0.4,12.5,C,1,CIV,0,Available,,4.9,24.5,0,2026-07-30,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-TELE,10148100430,10148-1004,00310148100438,516040,Heparin Sodium 5000 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Anticoagulant,L661105,2028-08-19,22,EA,0,33,9,5,1.31,16.76,B,0,,1,Available,,2.1,46.2,0,2026-08-10,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-TELE,10185100530,10185-1005,00310185100535,651033,Enoxaparin 40 MG/0.4ML,"INJECTION, SOLUTION",SUBCUTANEOUS,LMW Heparin,L833647,2026-10-11,20,EA,0,39,8,4,1.21,16.56,A,0,,1,Available,,8.75,175.0,0,2026-07-31,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-TELE,10222100630,10222-1006,00310222100632,1169034,Cefazolin 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L610876,2028-05-16,19,EA,0,30,8,4,1.16,16.45,A,0,,0,Available,,4.6,87.4,-2,2026-08-02,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-TELE,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L459451,2027-10-07,10,EA,0,15,5,3,0.76,13.14,A,0,,1,Available,,26.4,264.0,0,2026-08-01,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-TELE,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L414616,2027-08-14,10,EA,0,18,4,2,0.68,14.65,A,0,,0,Available,,6.8,68.0,-1,2026-08-10,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-TELE,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L120326,2026-10-03,8,EA,0,12,4,2,0.66,12.19,A,0,,0,Available,,11.3,90.4,-1,2026-07-28,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-TELE,10555101530,10555-1015,00310555101535,1841469,Famotidine 20 MG/2ML,INJECTION,INTRAVENOUS,H2 Antagonist,L536627,2028-06-24,12,EA,0,15,4,2,0.6,19.88,B,0,,0,Available,,1.95,23.4,0,2026-07-24,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-TELE,10962102630,10962-1026,00310962102632,1439367,Hydromorphone 1 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L845901,2028-02-28,13,EA,0,14,3,1,0.45,29.13,C,1,CII,1,Available,,2.6,33.8,1,2026-08-04,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-TELE,11073102930,11073-1029,00311073102933,1776468,Hydrocodone-Acetaminophen 5-325 MG,TABLET,ORAL,Opioid Combination,L647451,2028-09-11,12,EA,0,13,2,1,0.4,30.0,C,1,CII,1,Available,,0.22,2.64,0,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-TELE,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L930504,2029-01-01,5,EA,0,7,2,1,0.4,12.5,C,1,CII,1,Available,,0.3,1.5,0,2026-08-04,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-TELE,11258103430,11258-1034,00311258103438,553043,Lorazepam 2 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L382050,2028-09-13,4,EA,0,7,2,1,0.4,10.0,C,1,CIV,1,Available,,3.1,12.4,1,2026-08-10,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-TELE,11332103630,11332-1036,00311332103632,1343983,Alprazolam 0.5 MG,TABLET,ORAL,Benzodiazepine,L864982,2028-01-03,6,EA,0,10,2,1,0.4,15.0,C,1,CIV,0,Available,,0.08,0.48,0,2026-08-09,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-TELE,11406103830,11406-1038,00311406103836,622063,Tramadol 50 MG,TABLET,ORAL,Opioid Analgesic,L226905,2028-11-17,7,EA,0,8,2,1,0.4,17.5,C,1,CIV,0,Available,,0.14,0.98,0,2026-07-26,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10148100430,10148-1004,00310148100438,516040,Heparin Sodium 5000 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Anticoagulant,L626824,2028-11-07,10,EA,0,25,9,5,1.31,7.62,B,0,,1,Available,,2.1,21.0,-2,2026-08-07,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10222100630,10222-1006,00310222100632,1169034,Cefazolin 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L971136,2027-06-30,18,EA,0,27,8,4,1.16,15.58,A,0,,0,Available,,4.6,82.8,0,2026-07-28,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L633877,2027-10-14,16,EA,0,31,7,4,1.05,15.24,A,0,,0,Available,,9.2,147.2,0,2026-07-31,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L245370,2028-01-20,14,EA,0,32,6,3,1.0,14.04,A,0,,1,Available,,7.4,103.6,-2,2026-07-31,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10407101130,10407-1011,00310407101137,371466,Metoprolol Tartrate 5 MG/5ML,INJECTION,INTRAVENOUS,Beta Blocker,L877974,2028-01-12,17,EA,0,25,5,3,0.79,21.59,B,0,,0,Available,,2.95,50.15,0,2026-08-08,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10555101530,10555-1015,00310555101535,1841469,Famotidine 20 MG/2ML,INJECTION,INTRAVENOUS,H2 Antagonist,L381558,2027-01-26,10,EA,0,15,4,2,0.6,16.56,B,0,,0,Available,,1.95,19.5,2,2026-08-05,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L190679,2027-01-22,8,EA,0,11,4,2,0.58,13.85,C,0,,0,Available,,0.55,4.4,1,2026-08-02,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10629101730,10629-1017,00310629101739,1552729,Potassium Chloride 10 MEQ,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L723336,2027-06-21,16,EA,0,17,3,2,0.55,29.02,B,0,,1,Available,,3.4,54.4,0,2026-07-27,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L275663,2028-10-13,12,EA,0,14,3,2,0.53,22.86,C,0,,0,Available,,0.09,1.08,0,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10703101930,10703-1019,00310703101933,930230,Lisinopril 10 MG,TABLET,ORAL,ACE Inhibitor,L147525,2028-03-31,8,EA,0,12,3,1,0.5,16.04,C,0,,0,Available,,0.05,0.4,2,2026-08-08,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10740102030,10740-1020,00310740102030,1340561,Aspirin 81 MG,"TABLET, DELAYED RELEASE",ORAL,Antiplatelet,L627762,2028-04-12,8,EA,0,9,3,1,0.47,16.93,C,0,,0,Available,,0.02,0.16,0,2026-08-01,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10777102130,10777-1021,00310777102137,794629,Apixaban 5 MG,TABLET,ORAL,Direct Oral Anticoagulant,L664322,2027-09-03,8,EA,0,10,2,1,0.42,19.05,B,0,,1,Available,,7.9,63.2,0,2026-08-02,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L964439,2028-07-26,10,EA,0,12,4,2,0.63,15.87,C,1,CII,1,Available,,1.3,13.0,0,2026-07-28,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10962102630,10962-1026,00310962102632,1439367,Hydromorphone 1 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L588375,2028-05-08,5,EA,0,10,3,1,0.45,11.2,C,1,CII,1,Available,,2.6,13.0,-2,2026-08-01,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,10999102730,10999-1027,00310999102739,296745,Morphine Sulfate 4 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L849681,2028-07-01,11,EA,0,12,2,1,0.42,26.19,C,1,CII,1,Available,,2.2,24.2,0,2026-07-26,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,11073102930,11073-1029,00311073102933,1776468,Hydrocodone-Acetaminophen 5-325 MG,TABLET,ORAL,Opioid Combination,L502142,2028-11-26,10,EA,0,11,2,1,0.4,25.0,C,1,CII,1,Available,,0.22,2.2,2,2026-08-03,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L807189,2028-08-03,7,EA,0,8,2,1,0.4,17.5,C,1,CII,1,Available,,0.3,2.1,0,2026-07-25,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,11258103430,11258-1034,00311258103438,553043,Lorazepam 2 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L826062,2027-04-12,8,EA,0,10,2,1,0.4,20.0,C,1,CIV,1,Available,,3.1,24.8,2,2026-07-29,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,11295103530,11295-1035,00311295103535,1282167,Diazepam 5 MG,TABLET,ORAL,Benzodiazepine,L518238,2028-01-05,8,EA,0,12,2,1,0.4,20.0,C,1,CIV,0,Available,,0.11,0.88,0,2026-08-09,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,11369103730,11369-1037,00311369103739,1167174,Phenobarbital 65 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Barbiturate,L864596,2028-01-18,8,EA,0,12,2,1,0.4,20.0,C,1,CIV,0,Available,,4.9,39.2,0,2026-08-13,0
2026-08-13,2026-08-13 02:15:00,snapshot,330101,330101-ADC-MS,11406103830,11406-1038,00311406103836,622063,Tramadol 50 MG,TABLET,ORAL,Opioid Analgesic,L246228,2027-01-07,4,EA,0,7,2,1,0.4,10.0,C,1,CIV,0,Available,,0.14,0.56,-2,2026-08-04,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10000100030,10000-1000,00310000100030,1799706,Sodium Chloride 0.9%,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L107414,2026-12-03,118,EA,0,452,106,61,15.25,7.74,A,0,,0,Available,,1.85,218.3,0,2026-08-03,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10037100130,10037-1001,00310037100137,721063,Acetaminophen 325 MG,TABLET,ORAL,Analgesic,L317915,2027-11-25,286,EA,0,409,90,51,12.96,22.06,C,0,,0,Available,,0.04,11.44,0,2026-08-02,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10074100230,10074-1002,00310074100234,328689,Ondansetron 4 MG/2ML,INJECTION,INTRAVENOUS,5-HT3 Antagonist,L336222,2026-12-12,91,EA,0,263,66,37,9.46,9.62,B,0,,0,Available,,1.4,127.4,2,2026-08-06,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10111100330,10111-1003,00310111100331,793613,Pantoprazole 40 MG,"INJECTION, POWDER",INTRAVENOUS,Proton Pump Inhibitor,L983291,2028-12-17,91,EA,0,153,57,32,8.23,11.05,A,0,,0,Available,,3.2,291.2,0,2026-08-06,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10148100430,10148-1004,00310148100438,516040,Heparin Sodium 5000 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Anticoagulant,L331694,2028-03-21,77,EA,0,145,53,30,7.62,10.1,B,0,,1,Available,,2.1,161.7,1,2026-08-12,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10185100530,10185-1005,00310185100535,651033,Enoxaparin 40 MG/0.4ML,"INJECTION, SOLUTION",SUBCUTANEOUS,LMW Heparin,L747756,2028-04-01,115,EA,0,139,49,28,7.01,16.39,A,0,,1,Available,,8.75,1006.25,0,2026-08-02,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10222100630,10222-1006,00310222100632,1169034,Cefazolin 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L181432,2027-02-11,73,EA,0,200,46,26,6.71,10.88,A,0,,0,Available,,4.6,335.8,0,2026-08-03,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L588166,2028-09-25,70,EA,0,190,42,24,6.1,11.48,A,0,,0,Available,,9.2,644.0,0,2026-08-05,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L449792,2027-01-23,83,EA,0,151,40,23,5.79,14.32,A,0,,1,Available,,7.4,614.2,0,2026-08-09,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10333100930,10333-1009,00310333100933,332278,Ceftriaxone 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L330456,2028-12-14,88,EA,0,96,37,21,5.34,16.49,A,0,,0,Available,,5.1,448.8,-1,2026-08-08,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10370101030,10370-1010,00310370101030,1517022,Furosemide 40 MG,TABLET,ORAL,Loop Diuretic,L625737,2027-10-01,54,EA,0,139,36,20,5.18,10.41,C,0,,0,Available,,0.06,3.24,0,2026-07-30,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10407101130,10407-1011,00310407101137,371466,Metoprolol Tartrate 5 MG/5ML,INJECTION,INTRAVENOUS,Beta Blocker,L272992,2028-03-08,83,EA,0,149,32,18,4.57,18.14,B,0,,0,Available,,2.95,244.85,1,2026-08-09,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L115359,2027-11-15,44,EA,0,99,30,17,4.42,9.95,A,0,,1,Available,,26.4,1161.6,0,2026-08-05,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L603006,2027-07-05,59,EA,0,88,27,15,3.96,14.88,A,0,,0,Available,,6.8,401.2,-1,2026-07-28,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L787956,2027-05-13,29,EA,0,74,26,15,3.81,7.61,A,0,,0,Available,,11.3,327.7,0,2026-08-13,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10555101530,10555-1015,00310555101535,1841469,Famotidine 20 MG/2ML,INJECTION,INTRAVENOUS,H2 Antagonist,L475461,2028-04-30,61,EA,0,90,24,14,3.51,17.39,B,0,,0,Available,,1.95,118.95,0,2026-07-31,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L348399,2029-01-17,69,EA,0,96,23,13,3.35,20.57,C,0,,0,Available,,0.55,37.95,-2,2026-08-02,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10629101730,10629-1017,00310629101739,1552729,Potassium Chloride 10 MEQ,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L150548,2026-12-31,48,EA,0,100,22,12,3.2,14.99,B,0,,1,Available,,3.4,163.2,1,2026-08-08,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L111327,2026-12-08,41,EA,0,82,21,12,3.05,13.44,C,0,,0,Available,,0.09,3.69,-2,2026-08-03,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10703101930,10703-1019,00310703101933,930230,Lisinopril 10 MG,TABLET,ORAL,ACE Inhibitor,L863019,2028-12-17,31,EA,0,58,20,11,2.9,10.7,C,0,,0,Available,,0.05,1.55,0,2026-07-25,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10740102030,10740-1020,00310740102030,1340561,Aspirin 81 MG,"TABLET, DELAYED RELEASE",ORAL,Antiplatelet,L968493,2026-11-03,51,EA,0,90,19,10,2.75,18.58,C,0,,0,Available,,0.02,1.02,1,2026-08-05,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10777102130,10777-1021,00310777102137,794629,Apixaban 5 MG,TABLET,ORAL,Direct Oral Anticoagulant,L306681,2026-12-19,24,EA,0,45,17,9,2.44,9.84,B,0,,1,Available,,7.9,189.6,2,2026-07-26,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10814102230,10814-1022,00310814102234,1102306,Norepinephrine 4 MG/4ML,"INJECTION, SOLUTION",INTRAVENOUS,Vasopressor,L282593,2027-08-23,13,EA,41,56,16,9,2.29,5.68,A,0,,1,Available,,14.6,189.8,0,2026-08-07,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10851102330,10851-1023,00310851102331,357634,Propofol 10 MG/ML,"INJECTION, EMULSION",INTRAVENOUS,General Anesthetic,L721520,2028-05-04,32,EA,0,51,14,8,2.13,14.99,B,0,,1,Available,,9.8,313.6,-1,2026-07-31,0
2026-08-13,2026-08-13 02:15:00,snapshot,330102,330102-PHARM-MAIN,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L724064,2027-11-24,23,EA,0,37,12,7,1.83,12.57,A,0,,1,Available,,22.5,517.5,-2,2026-07-31,0
